ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted,close,market_cap,volume,trading_value,avg_trading_value_20d,high_52w,low_52w,return_6m,volatility_1y,beta_kospi200,dividend_yield,payout_ratio,buyback_3y,verified_sh,source_sh,is_held,sector_group,sector_source,governance_red,gate_pass,gate_fail_reason
012630,HDC,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,3.33,0.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,20900.0,1290421173600.0,7554,157878600.0,1507312358.25,30150.0,15990.0,0.2426,52.11,,,,,,,False,,,False,True,
003540,대신증권,2026-07-28,2026,증권,10.0,10.0,,80.0,False,False,10.53,0.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,25300.0,1239319276000.0,14039,355186700.0,2305240092.5,49000.0,23650.0,-0.0899,54.26,,,,,,,False,,,False,True,
181710,NHN,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,35.19,0.76,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,38800.0,1313400873900.0,25403,985636400.0,5125255752.5,59600.0,24800.0,0.2721,65.56,,,,,,,False,,,False,True,
039200,오스코텍,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,22.08,6.37,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,30700.0,1208958361600.0,9744,299140800.0,5931164735.0,62000.0,28000.0,-0.3101,70.84,,,,,,,False,,,False,True,
000815,삼성화재우,2026-07-28,2026,보험,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,388000.0,1187772900000.0,1097,425636000.0,4889559755.5,452000.0,320500.0,0.0388,31.18,,,,,,,False,,,False,True,
043260,성호전자,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,12.01,4.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15900.0,1252949867460.0,147863,2351021700.0,51391450485.0,53200.0,1027.0,0.1866,129.38,,,,,,,False,,,False,True,
004000,롯데정밀화학,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,10.84,0.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,45150.0,1191960000000.0,2571,116080650.0,2752374765.0,71200.0,40350.0,0.0112,44.7,,,,,,,False,,,False,True,
001430,세아베스틸지주,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,20.45,0.59,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,34350.0,1298208707800.0,7853,269750550.0,4654904571.25,90300.0,23500.0,-0.5333,82.27,,,,,,,False,,,False,True,
361610,SK아이이테크놀로지,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,0.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,13680.0,1164648304000.0,8693,118920240.0,2689339308.75,34300.0,13260.0,-0.4539,67.32,,,,,,,False,,,False,True,
093370,후성,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,212.6,3.41,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,9080.0,1069335640100.0,385547,3500766760.0,62862990826.0,22400.0,4605.0,0.1947,101.0,,,,,,,False,,,False,True,
078600,대주전자재료,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,53.09,4.36,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,70500.0,1188803246600.0,11010,776205000.0,11231395222.5,182800.0,59100.0,0.1155,88.41,,,,,,,False,,,False,True,
017960,한국카본,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,10.84,1.92,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,21450.0,1173056232200.0,36792,789188400.0,7088427462.5,52200.0,21450.0,-0.4091,66.54,,,,,,,False,,,False,True,
218410,RFHIC,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,38.28,3.24,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,42450.0,1206853938900.0,20496,870055200.0,14332658382.5,112500.0,24000.0,0.2198,91.69,,,,,,,False,,,False,True,
127120,제이에스링크,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,,15.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,32250.0,1157266841400.0,4930,158992500.0,4489982638.75,48900.0,12890.0,0.5965,88.24,,,,,,,False,,,False,True,
458870,씨어스,2026-07-28,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,68.15,27.93,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26300.0,1040933889000.0,15246,400969800.0,9265361853.75,63034.0,10472.0,-0.4235,87.04,,,,,,,False,,,False,True,
003570,SNT다이내믹스,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,12.18,0.9,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,32850.0,1117290619200.0,1704,55976400.0,2326222147.5,74600.0,32200.0,-0.3871,61.77,,,,,,,False,,,False,True,
066575,LG전자우,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,58800.0,1066958667900.0,19282,1133781600.0,7518155390.0,124400.0,36050.0,0.1157,76.83,,,,,,,False,,,False,True,
195940,HK이노엔,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,14.11,0.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,38800.0,1109115232650.0,5565,215922000.0,5266777117.5,57600.0,37300.0,-0.1762,44.75,,,,,,,False,,,False,True,
003380,하림지주,2026-07-28,2026,금융,10.0,10.0,,80.0,False,False,4.03,0.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,9480.0,1086454523700.0,46562,441407760.0,5801341866.75,19610.0,7130.0,-0.1467,76.15,,,,,,,False,,,False,True,
166090,하나머티리얼즈,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,26.81,2.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,53600.0,1109527511400.0,14487,776503200.0,9890581882.5,81100.0,23600.0,0.0308,80.74,,,,,,,False,,,False,True,
000080,하이트진로,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,25.02,0.93,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15320.0,1072342912190.0,7762,118913840.0,1792979115.25,21450.0,14260.0,-0.1503,20.99,,,,,,,False,,,False,True,
300720,한일시멘트,2026-07-28,2026,비금속,10.0,10.0,,80.0,False,False,13.2,0.55,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,14000.0,1042871063620.0,3437,48118000.0,1665607660.5,21300.0,13060.0,-0.175,36.41,,,,,,,False,,,False,True,
031330,에스에이엠티,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,13.1,2.04,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,9340.0,1012950028710.0,150554,1406174360.0,10774353721.0,18860.0,2875.0,1.3005,82.0,,,,,,,False,,,False,True,
323280,태성,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,,7.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,30250.0,1010807138000.0,25564,773311000.0,9243558895.0,89700.0,23600.0,-0.3233,95.16,,,,,,,False,,,False,True,
003090,대웅,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,3.81,0.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,16970.0,986669400600.0,2492,42289240.0,1126597344.5,29350.0,15850.0,-0.2373,48.0,,,,,,,False,,,False,True,
036540,SFA반도체,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,1.95,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,4835.0,868350399840.0,353889,1711053315.0,14911595872.6,11010.0,3055.0,-0.079,82.26,,,,,,,False,,,False,True,
000210,DL,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,0.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,46750.0,1015312579800.0,2137,99904750.0,4530377855.0,76800.0,34600.0,0.2618,64.53,,,,,,,False,,,False,True,
003240,태광산업,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,8.79,0.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,876000.0,996493000000.0,48,42048000.0,2297945825.0,1570000.0,709000.0,0.1603,61.79,,,,,,,False,,,False,True,
077970,STX엔진,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,12.91,2.71,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,23000.0,985634946650.0,16043,368989000.0,5148412845.0,66500.0,20050.0,-0.3809,84.41,,,,,,,False,,,False,True,
003530,한화투자증권,2026-07-28,2026,증권,10.0,10.0,,80.0,False,False,9.25,0.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,4150.0,924700910250.0,142678,592113700.0,4961746638.05,9560.0,4150.0,-0.1766,77.19,,,,,,,False,,,False,True,
185750,종근당,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,11.44,0.88,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,68200.0,946870708000.0,1095,74679000.0,1576385920.0,97700.0,64100.0,-0.2005,34.08,,,,,,,False,,,False,True,
280360,롯데웰푸드,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,12.17,0.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,103300.0,952673409000.0,321,33159300.0,1858133172.5,135600.0,91900.0,-0.0635,31.62,,,,,,,False,,,False,True,
005300,롯데칠성,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,21.03,0.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,99900.0,936239395600.0,749,74825100.0,1868656715.0,148200.0,95900.0,-0.2327,34.04,,,,,,,False,,,False,True,
034230,파라다이스,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,9.07,0.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10110.0,956861516060.0,26964,272606040.0,10465617749.0,23650.0,9670.0,-0.4196,60.09,,,,,,,False,,,False,True,
475830,오름테라퓨틱,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,6.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,45500.0,1030594545500.0,6329,287969500.0,5589182227.5,143700.0,20750.0,-0.5879,98.15,,,,,,,False,,,False,True,
006120,SK디스커버리,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,7.46,0.33,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,50700.0,903773676900.0,1150,58305000.0,2337985852.5,68200.0,43100.0,-0.1875,52.29,,,,,,,False,,,False,True,
195870,해성디에스,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,37.69,1.59,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,49200.0,899300000000.0,11955,588186000.0,12547005305.0,102400.0,22000.0,-0.0447,89.43,,,,,,,False,,,False,True,
009450,경동나비엔,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,10.1,1.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,63000.0,935303606400.0,1708,107604000.0,2023496927.5,92900.0,53600.0,0.1111,48.04,,,,,,,False,,,False,True,
252990,샘씨엔에스,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,58.71,5.42,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,11940.0,768380263640.0,105898,1264422120.0,10824256327.75,16320.0,4325.0,0.6936,81.73,,,,,,,False,,,False,True,
491000,리브스메드,2026-07-28,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,,4.89,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,35950.0,941415321150.0,16858,606045100.0,5755112955.0,91300.0,33050.0,-0.4008,112.23,,,,,,,False,,,False,True,
051915,LG화학우,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,116100.0,926500400000.0,1342,155806200.0,2785855837.5,208000.0,113600.0,-0.3179,54.87,,,,,,,False,,,False,True,
032350,롯데관광개발,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,30.87,2.35,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,11660.0,952719223100.0,16711,194850260.0,9241436556.0,26550.0,10990.0,-0.4614,60.01,,,,,,,False,,,False,True,
347700,스피어,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,3586.0,12.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15710.0,874311099520.0,145132,2280023720.0,34099706543.25,53100.0,7320.0,-0.2042,120.66,,,,,,,False,,,False,True,
006340,대원전선,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,96.81,7.16,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,13390.0,1096233535680.0,1999994,26779919660.0,197838021901.75,18040.0,2770.0,2.547,107.18,,,,,,,False,,,False,True,
437730,삼현,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,86.64,6.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,33350.0,1059032737800.0,57184,1907086400.0,6287315420.0,73200.0,11170.0,-0.5249,103.31,,,,,,,False,,,False,True,
071055,한국금융지주우,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,142300.0,863506197400.0,6077,864757100.0,2958485562.5,193200.0,86900.0,0.0327,51.92,,,,,,,False,,,False,True,
001820,삼화콘덴서,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,65.52,3.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,73700.0,857587500000.0,41949,3091641300.0,76976796782.5,190100.0,25300.0,1.4983,107.0,,,,,,,False,,,False,True,
101490,에스앤에스텍,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,14.16,2.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,41750.0,873663295050.0,80923,3378535250.0,9085332820.0,105100.0,38500.0,-0.375,81.63,,,,,,,False,,,False,True,
241710,코스메카코리아,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,18.21,3.28,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,88400.0,923820000000.0,12160,1074944000.0,8435471480.0,103000.0,58400.0,0.2329,63.15,,,,,,,False,,,False,True,
003470,유안타증권,2026-07-28,2026,증권,10.0,10.0,,80.0,False,False,9.8,0.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,4355.0,866097058490.0,42543,185274765.0,1952547353.5,7830.0,3360.0,0.1067,61.39,,,,,,,False,,,False,True,
204270,제이앤티씨,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,3.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,13050.0,808143070020.0,50076,653491800.0,6110048498.25,29450.0,13050.0,-0.3366,87.58,,,,,,,False,,,False,True,
009240,한샘,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,12.71,1.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,38250.0,910763013600.0,1909,73019250.0,1646686770.0,51400.0,28550.0,-0.1481,38.71,,,,,,,False,,,False,True,
086450,동국제약,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,12.34,1.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,18140.0,840381203600.0,12960,235094400.0,5546344096.25,29900.0,16420.0,0.0888,55.21,,,,,,,False,,,False,True,
099320,쎄트렉아이,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,53.15,3.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,71500.0,823536105600.0,4267,305090500.0,4562156545.0,214000.0,45500.0,-0.4696,93.95,,,,,,,False,,,False,True,
376900,로킷헬스케어,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,82.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40850.0,677810790300.0,28263,1154543550.0,15642226000.0,147900.0,14200.0,-0.4088,122.45,,,,,,,False,,,False,True,
293490,카카오게임즈,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,,0.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,7700.0,848310046150.0,31147,239831900.0,3382245506.5,17760.0,6930.0,-0.4627,46.77,,,,,,,False,,,False,True,
388210,씨엠티엑스,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,4.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,75900.0,800352910200.0,5796,439916400.0,5979074272.5,164400.0,68900.0,-0.3411,97.15,,,,,,,False,,,False,True,
100090,SK오션플랜트,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,20.75,0.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,13410.0,926550653070.0,433902,5818625820.0,45489502904.0,30300.0,12920.0,-0.3282,91.5,,,,,,,False,,,False,True,
085660,차바이오텍,2026-07-28,2026,제약,10.0,10.0,,80.0,False,False,,2.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,8810.0,833036700160.0,27769,244644890.0,2754810020.75,23850.0,8550.0,-0.4476,58.03,,,,,,,False,,,False,True,
019210,와이지-원,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,28.94,1.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,19650.0,751313305600.0,50616,994604400.0,22978442546.5,26700.0,4950.0,2.4717,83.13,,,,,,,False,,,False,True,
365550,ESR켄달스퀘어리츠,2026-07-28,2026,부동산,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,3345.0,825628595000.0,27753,92833785.0,1164760122.1,4690.0,3155.0,-0.2441,26.43,,,,,,,False,,,False,True,
083450,GST,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,17.05,2.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40900.0,810920000000.0,21592,883112800.0,8076707957.5,66500.0,18240.0,0.5176,77.73,,,,,,,False,,,False,True,
456040,OCI,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,0.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,69300.0,646370139000.0,8229,570269700.0,5615079692.5,150000.0,52600.0,-0.017,65.53,,,,,,,False,,,False,True,
232140,와이씨,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,39.58,2.11,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,8720.0,780251278500.0,81223,708264560.0,7271102042.5,23700.0,8720.0,-0.3965,76.17,,,,,,,False,,,False,True,
038500,삼표시멘트,2026-07-28,2026,비금속,10.0,10.0,,80.0,False,False,19.0,0.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,7040.0,800738990520.0,67106,472426240.0,7620685739.25,20200.0,2950.0,0.3159,108.29,,,,,,,False,,,False,True,
499790,GS피앤엘,2026-07-28,2026,기타금융,10.0,10.0,,80.0,False,False,39.33,0.89,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,37150.0,752580415950.0,4464,165837600.0,5555404906.25,64600.0,33700.0,-0.095,71.01,,,,,,,False,,,False,True,
004490,세방전지,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,5.06,0.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,50800.0,726264000000.0,3529,179273200.0,2255984922.5,74400.0,49250.0,-0.1975,39.53,,,,,,,False,,,False,True,
214320,이노션,2026-07-28,2026,광고/미디어,10.0,10.0,,80.0,False,False,8.11,0.7,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,19200.0,770800000000.0,5495,105504000.0,1560848422.0,21750.0,16760.0,0.0345,23.1,,,,,,,False,,,False,True,
281740,레이크머티리얼즈,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,95.3,5.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,11180.0,774305855440.0,28323,316651140.0,3879507237.75,27550.0,11150.0,-0.2999,76.32,,,,,,,False,,,False,True,
417200,LS머트리얼즈,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,1793.33,3.93,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10990.0,789506530530.0,60071,660180290.0,8123192318.75,31250.0,9360.0,-0.1799,81.72,,,,,,,False,,,False,True,
000400,롯데손해보험,2026-07-28,2026,보험,10.0,10.0,,80.0,False,False,15.06,1.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,2100.0,659464680000.0,89522,187996200.0,3774658628.3,2725.0,1591.0,0.2522,70.46,,,,,,,False,,,False,True,
079160,CJ CGV,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,,1.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,4930.0,827912550000.0,81473,401661890.0,1936306609.45,6570.0,4220.0,-0.1824,38.44,,,,,,,False,,,False,True,
213420,덕산네오룩스,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,13.49,1.59,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,29050.0,752384723700.0,8304,241231200.0,4566592505.0,55800.0,28300.0,-0.1712,71.02,,,,,,,False,,,False,True,
074600,원익QnC,2026-07-28,2026,비금속,10.0,10.0,,80.0,False,False,32.24,1.49,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,24600.0,703204000000.0,37683,927001800.0,9883568742.5,42150.0,16930.0,0.0696,70.16,,,,,,,False,,,False,True,
122870,와이지엔터테인먼트,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,19.3,1.39,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40250.0,776613085950.0,8589,345707250.0,4338677790.0,107400.0,37800.0,-0.425,52.35,,,,,,,False,,,False,True,
090710,휴림로봇,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,,5.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,6280.0,802241084590.0,236549,1485527720.0,16880437832.0,21500.0,2385.0,-0.6228,109.55,,,,,,,False,,,False,True,
056190,SFA,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,10.32,0.61,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,19970.0,743311332000.0,6302,125850940.0,1999384316.75,35650.0,19770.0,-0.2275,56.04,,,,,,,False,,,False,True,
065350,신성델타테크,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,32.12,2.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26650.0,773673136200.0,11023,293762950.0,5502466721.25,79700.0,25600.0,-0.5506,63.07,,,,,,,False,,,False,True,
100790,미래에셋벤처투자,2026-07-28,2026,금융,10.0,10.0,,80.0,False,False,22.89,1.87,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,12410.0,717127803000.0,43876,544501160.0,6425670822.5,67400.0,5920.0,-0.069,125.33,,,,,,,False,,,False,True,
075580,세진중공업,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,13.54,3.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,11100.0,669118097120.0,38898,431767800.0,3527353038.25,26100.0,10750.0,-0.4464,71.82,,,,,,,False,,,False,True,
388720,유일로보틱스,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,,7.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,59800.0,746937273000.0,4582,274003600.0,2522161225.0,150700.0,57500.0,-0.3797,78.78,,,,,,,False,,,False,True,
328130,루닛,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,,4.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,9360.0,715543109800.0,40178,376066080.0,3187275031.5,22991.0,9200.0,-0.4886,69.43,,,,,,,False,,,False,True,
041830,인바디,2026-07-28,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,21.01,2.14,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,50800.0,680784541000.0,3463,175920400.0,7490477758.75,62000.0,23350.0,0.6766,63.59,,,,,,,False,,,False,True,
137400,피엔티,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,8.67,1.01,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,28900.0,714275449200.0,7514,217154600.0,3876172245.0,60900.0,27750.0,-0.2766,63.0,,,,,,,False,,,False,True,
032190,다우데이타,2026-07-28,2026,유통,10.0,10.0,,80.0,False,False,3.05,0.42,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,17780.0,711614000000.0,7995,142151100.0,1444608943.0,30600.0,15180.0,-0.0215,66.27,,,,,,,False,,,False,True,
000370,한화손해보험,2026-07-28,2026,보험,10.0,10.0,,80.0,False,False,3.03,0.32,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,5680.0,685257431050.0,13620,77361600.0,2037022679.75,9300.0,5100.0,-0.0018,62.16,,,,,,,False,,,False,True,
064960,SNT모티브,2026-07-28,2026,운송장비·부품,10.0,10.0,,80.0,False,False,8.49,0.58,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26600.0,716587344000.0,7511,199792600.0,1508475006.25,39450.0,24800.0,-0.2963,47.08,,,,,,,False,,,False,True,
285130,SK케미칼,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,16.33,0.32,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,39400.0,692815578300.0,3526,138924400.0,2226055052.5,79800.0,37200.0,-0.4146,49.25,,,,,,,False,,,False,True,
248070,솔루엠,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,48.68,1.37,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,14030.0,691900934920.0,2998,42061940.0,1895578167.0,23600.0,13680.0,-0.0836,47.15,,,,,,,False,,,False,True,
033100,제룡전기,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,11.05,2.71,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,42550.0,727627127700.0,13167,560255850.0,10895436602.5,91500.0,32150.0,0.0378,76.75,,,,,,,False,,,False,True,
014620,성광벤드,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,18.81,1.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26800.0,738294719200.0,21824,584883200.0,3347008302.75,48300.0,24050.0,-0.1082,67.19,,,,,,,False,,,False,True,
298050,HS효성첨단소재,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,0.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,154700.0,722167617600.0,1531,236845700.0,2108781642.5,277500.0,143000.0,-0.2527,50.64,,,,,,,False,,,False,True,
006650,대한유화,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,18.84,0.33,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,93000.0,630500000000.0,1450,134850000.0,2528933492.5,190700.0,93000.0,-0.4073,70.6,,,,,,,False,,,False,True,
000670,영풍,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,,0.17,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,33800.0,643453370850.0,709,23964200.0,1092498180.0,70000.0,33650.0,-0.367,55.26,,,,,,,False,,,False,True,
005690,파미셀,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,15.77,5.13,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10170.0,642042949800.0,75923,772136910.0,7134300590.0,20250.0,10170.0,-0.2254,77.2,,,,,,,False,,,False,True,
093320,케이아이엔엑스,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,36.94,3.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,142100.0,698816000000.0,1123,159578300.0,2037332677.5,148400.0,80200.0,0.1525,52.54,,,,,,,False,,,False,True,
035760,CJ ENM,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,20.29,0.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,30950.0,695154181800.0,3745,115907750.0,2471263050.0,80000.0,28850.0,-0.5072,41.45,,,,,,,False,,,False,True,
